Company	Sentiment	spam	Relevant	Sentiment	Subject	Handle
PayPal_General	NEUTRAL	N	N	neutral	Would anyone be interested in buying a signed Jai McDowall 'Believe' album? Must have paypal.	http://twitter.com/_Gemma325/status/432882413107417088
PayPal_General	NEUTRAL	N	N	neutral	@Dorothy_Perkins can I return items I bought online to a shop if I paid with PayPal?	http://twitter.com/_GemmaC_/status/445951851834667008
PayPal_General	NEGATIVE	N	Y	negative	Paypal on big bullshit. Stop emailing me bout dumb shit & give me my money back	http://twitter.com/_GeniuzGFx/status/430751453058060288
PayPal_General	NEUTRAL	N	N	neutral	@tweek_tune Paypal ready?	http://twitter.com/_GeniuzGFx/status/430761498550337536
PayPal_General	NEUTRAL	N	Y	neutral	@Paypal this dispute still not closed??	http://twitter.com/_GeniuzGFx/status/431615856708034560
PayPal_General	NEUTRAL	N	N	neutral	@AskPayPal done	http://twitter.com/_GeniuzGFx/status/431915594007322625
PayPal_General	NEUTRAL	N	Y	neutral	"If my Paypal account aint go through that Dispute, I could've bought em. Oh well. I'll be ready for Restock #2."	http://twitter.com/_GeniuzGFx/status/432586209596940288
PayPal_General	NEUTRAL	N	Y	neutral	RT @TrillPerm: Got a love hate relationship w/ paypal	http://twitter.com/_GeniuzGFx/status/435510519915503616
PayPal_General	NEUTRAL	N	N	neutral	Ain't nothing better than new money in yo paypal account.	http://twitter.com/_GeniuzGFx/status/436014363762122752
PayPal_General	NEUTRAL	N	N	neutral	Send me money to my paypal y'all!!	http://twitter.com/_GeniuzGFx/status/447970423553015808
PayPal_General	NEUTRAL	N	N	neutral	Send me money to my paypal _Ÿ˜_	http://twitter.com/_GeniuzGFx/status/448909885422309376
PayPal_General	NEUTRAL	N	Y	neutral	Tricky balance to strike >> PayPal chief reams employees: Use our app orÂ quit http://t.co/Hm5HMZZp2t via @VentureBeat	http://twitter.com/_geoff_johnson/status/433698631187574784
PayPal_General	NEUTRAL	N	Y	neutral	PayPal chief reams employees: Use our app orÂ quit http://t.co/EnP5sPzc2V via @VentureBeat	http://twitter.com/_geoff_johnson/status/433698693636575232
PayPal_General	POSITIVE	N	N	positive	"My bday is Monday.  Accepting paypal donations, giftcards n cash.  Thanks."	http://twitter.com/_Georgianna/status/431867479548510209
PayPal_General	NEUTRAL	N	N	neutral	"RT @zxzcdx: IF THE SEATTLE SEAHAWKS DO NOT WIN THE SUPERBOWL TODAY, I WILL SEND EVERYONE WHO RETWEETS THIS $100 ON PAYPAL http://t.co/27vcfâ€_"	http://twitter.com/_Geriiita/status/430124455650926592
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_gerow/status/430028797807575040
PayPal_General	POSITIVE	N	Y	positive	RT @ChampagneLove_: Paypal is so AWESOME :)	http://twitter.com/_GetLikeB/status/440292603271970816
PayPal_General	NEUTRAL	N	Y	neutral	"We use PayPal methods, sorry for the inconvenience caused for people who thought it would be easier. However it is safer!"	http://twitter.com/_GetThem/status/446355232667488256
PayPal_General	NEUTRAL	N	Y	neutral	The website uses PayPal! Safer and easier for you as a customer.	http://twitter.com/_GetThem/status/446355851000180736
PayPal_General	NEUTRAL	N	N	neutral	Tryna cop a LowC shirt? http://t.co/MTR8EdFHJW Email yr size and address to wrmiii6@aol.com and paypal $12 to Outofvogue78@gmail.com #money	http://twitter.com/_GetToTheGigPHL/status/440527138782203904
PayPal_General	NEUTRAL	N	N	neutral	"RT @LanaDelSunreys: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/FbQEqccQâ€_"	http://twitter.com/_GetwIt/status/430167218031050752
PayPal_General	NEGATIVE	N	Y	negative	Small issue with paypal is now fixed.  Order your audio now. Subliminal Weightloss Audio w/birds http://t.co/UgTkFV9qTt	http://twitter.com/_GetYourLifeOn/status/434898596299673602
PayPal_General	NEUTRAL	N	N	neutral	RT @Salamand33R: Want me for Xmas? 8x10's =$10.99 Posters =$24.99+$7 shipping U.S. $15 international ~ ali23rose@yahoo.com & PayPalhttp:/â€_	http://twitter.com/_GFU/status/441292483381567488
PayPal_General	NEUTRAL	N	N	neutral	@rattusRose Oops. I might have to wait until tomorrow. I thought it would connect to paypal where my info is saved. But I will soon!	http://twitter.com/_ghostling_/status/431648558597419008
PayPal_General	NEUTRAL	N	N	neutral	"6$ 2v2 bo3 @ 5:45est, tweet me for the paypal, RT & TAG YOUR FRIENDS RT @RTGamers_ @CommGamers_RT @Cali_Gamers @SatelliteEsport RT"	http://twitter.com/_GhostTourneys/status/444574128721240064
PayPal_General	NEUTRAL	N	N	neutral	"5$ 3v3 1nD @ 7est, Tweet me for the paypalRT @RTGamers_ @SatelliteEsport @Procall_MLG"	http://twitter.com/_GhostTourneys/status/444595661409759232
PayPal_General	NEUTRAL	N	N	neutral	"5$ 3v3 1nD @ 7est, Tweet me for the paypal RT @RTGamers_ @SatelliteEsport @Procall_MLG **1 team signed up**"	http://twitter.com/_GhostTourneys/status/444597539342254081
PayPal_General	NEUTRAL	N	N	neutral	10$ 4v4 bo3 @ 10:15tweet me for the paypalRT @ShawnAbner	http://twitter.com/_GhostTourneys/status/444646330799882240
PayPal_General	NEUTRAL	N	N	neutral	"10$ 4v4 bo3 @ 10:15, tweet me for the paypal@RTGamers_ @Cali_Gamers @SatelliteEsport @CoDRT24_7"	http://twitter.com/_GhostTourneys/status/444646426237087745
PayPal_General	NEUTRAL	N	N	neutral	"10$ 4v4 bo3 @ 10:20est, tweet me for the paypalRT @RTGamers_ 1 team signed up!"	http://twitter.com/_GhostTourneys/status/444649699685830658
PayPal_General	NEUTRAL	N	N	neutral	"7.50$ 3v3 bo3 @ 6:30est, tweet me for the paypal, LETS GET 10+ TEAMS!!!!RT @RTGamers_ @SatelliteEsport"	http://twitter.com/_GhostTourneys/status/444944735178743808
PayPal_General	NEUTRAL	N	N	neutral	"7.50$ 3v3 bo3 @ 6:30est, tweet me for the paypal, LETS GET 10+ TEAMS!!!!@ShawnAbner"	http://twitter.com/_GhostTourneys/status/444944769148411904
PayPal_General	NEUTRAL	N	N	neutral	"7.50$ 3v3 bo3 @ 6:30est, tweet me for the paypal, LETS GET 10+ TEAMS!!!! RT @RTGamers_ @SatelliteEsport  1-2 teams signed up "	http://twitter.com/_GhostTourneys/status/444947033275654144
PayPal_General	NEUTRAL	N	N	neutral	"7.50$ 3v3 bo3 @ 6:30est, tweet me for the paypal, LETS GET 10+ TEAMS!!!! RT@RTGamers_ RT GUYSSSSSSSSSSS1 team signed up"	http://twitter.com/_GhostTourneys/status/444952738674139136
PayPal_General	NEUTRAL	N	N	neutral	"30min to sign up for the 7.50$ 3v3 bo3, Tweet me for the paypal1 team signed up RT RT RT!!!!!"	http://twitter.com/_GhostTourneys/status/444954696567255041
PayPal_General	NEUTRAL	N	N	neutral	"30min to sign up for the 7.50$ 3v3 bo3, Tweet me for the paypal1 team signed up RT RT RT!!!!!."	http://twitter.com/_GhostTourneys/status/444954726535135232
PayPal_General	NEUTRAL	N	N	neutral	"@hellzAK6 1 ill get more before it starts tho, paypal - ghosttourneys@yahoo.com"	http://twitter.com/_GhostTourneys/status/444956810756120576
PayPal_General	NEUTRAL	N	N	neutral	"25min to sign up for the 7.50$ 3v3 bo3, Tweet me for the paypal RT RT RT!!!!!.2 teams signed up!"	http://twitter.com/_GhostTourneys/status/444957609083142144
PayPal_General	NEUTRAL	N	N	neutral	6$ 3v3 1nD in 45min! Tweet me for the paypal!RT if your signing up RT @RTGamers_ @ShawnAbner	http://twitter.com/_GhostTourneys/status/444972768740659200
PayPal_General	NEUTRAL	N	N	neutral	"6$ 3v3 1nD in 45min!, @ me for the paypal@Ps_Funny @Nano_Jayy_Arr @Procall_ @VaZtCruDDy @JerKzTheGreaT @XanderTheaM @Sleepoz_"	http://twitter.com/_GhostTourneys/status/444973285105627136
PayPal_General	NEUTRAL	N	N	neutral	"6$ 3v3 1nD @ 8:10est, Tweet me for the paypal OR look in my bio, lMK WEN SENTRT @ShawnAbner @RTGamers_"	http://twitter.com/_GhostTourneys/status/444979749375332352
PayPal_General	NEUTRAL	N	N	neutral	"6$ 3v3 1nD @ 8:30est, Tweet me for the paypal OR look in my bio,  lMK WEN SENT RT @ShawnAbner @RTGamers_ 2 teams signed up, STARTS IN 30min"	http://twitter.com/_GhostTourneys/status/444984554726498304
PayPal_General	NEUTRAL	N	N	neutral	"5$ 2v2 1nD @ 9:45est, Tweet me for the paypalRT @GamerRTs_ @RTGamers_"	http://twitter.com/_GhostTourneys/status/444999724479705088
PayPal_General	NEUTRAL	N	N	neutral	"5$ 2v2 1nD @ 9est, Tweet me for the paypal RT this guysss! @WizKayy @TerM_HYPE @XPLiSiT_ @xDeemo_ @LJH_Trunks @GBYouuHaLL @GBNoX @RTGamers_"	http://twitter.com/_GhostTourneys/status/445351392568303616
PayPal_General	NEUTRAL	N	N	neutral	"5$ 2v2 1nD @ 9est, Tweet me for the paypal RT this guysss! teams: 1RT @RTGamers_"	http://twitter.com/_GhostTourneys/status/445352644316389376
PayPal_General	NEUTRAL	N	N	neutral	"5$ 2v2 1nD @ 9est, Tweet me for the paypal RT this guysss!1 team signed up"	http://twitter.com/_GhostTourneys/status/445353599166451712
PayPal_General	NEUTRAL	N	N	neutral	5$ 2v2 1nD STARTS in 35min!tweet me for the paypal1 team signed upRT @RTGamers_ @ShawnAbner	http://twitter.com/_GhostTourneys/status/445354807306358784
PayPal_General	NEUTRAL	N	N	neutral	"5$ 2v2 1nD in 30min @ me for the paypal, 3 teams @WizKayy @TerM_HYPE @XPLiSiT_ @xDeemo_ @LJH_Trunks @GBYouuHaLL @GBNoX @RTGamers_ @GODSMoReZ"	http://twitter.com/_GhostTourneys/status/445356799663697920
PayPal_General	NEUTRAL	N	N	neutral	5$ 2v2 1nD STARTS in 30min! tweet me for the paypal  3 teams signed up  RT @RTGamers_	http://twitter.com/_GhostTourneys/status/445357197405331456
PayPal_General	NEUTRAL	N	N	neutral	5$ 2v2 1nD STARTS in 25min! tweet me for the paypal 3 teams signed up RT @RTGamers_ @ShawnAbner - MIGHT EXTEND IF MORE KIDS WANNA JOIN	http://twitter.com/_GhostTourneys/status/445358218957430784
PayPal_General	NEUTRAL	N	N	neutral	5$ 2v2 1nD STARTS in 25min! tweet me for the paypal **4 teams signed up** RT @RTGamers_ @ShawnAbner - MIGHT EXTEND IF MORE KIDS WANNA JOIN	http://twitter.com/_GhostTourneys/status/445358569207001088
PayPal_General	NEUTRAL	N	N	neutral	@ShawarmaGuy @iStrategyy paypal - GhostTourneys@yahoo.com	http://twitter.com/_GhostTourneys/status/445358939169767424
PayPal_General	NEUTRAL	N	N	neutral	"http://t.co/yd6ZDSJxUc5$ 2v2 1nD STARTS IN 15min, MIGHT EXTEND 10min IF teams come in5 teams signed up, @ me for paypalRT @RTGamers_"	http://twitter.com/_GhostTourneys/status/445360600277712896
PayPal_General	NEUTRAL	N	N	neutral	"5$ 2v2 1nD in 45min!, Tweet me for the paypalRT @RTGamers_ @ShawnAbner"	http://twitter.com/_GhostTourneys/status/445379131887194112
PayPal_General	NEUTRAL	N	N	neutral	"6$ 3v3 1nD @ 8:30est in 30min!, tweet me for the paypal!RT @RTGamers_"	http://twitter.com/_GhostTourneys/status/445390149052944384
PayPal_General	NEUTRAL	N	N	neutral	"6$ 3v3 1nD @ 8:30est in 30min!, tweet me for the paypal! RT @RTGamers_ @BizoN714"	http://twitter.com/_GhostTourneys/status/445390867348475904
PayPal_General	NEUTRAL	N	N	neutral	"6$ 3v3 1nD @ 12:15est, tweet me for the paypal! RT @RTGamers_"	http://twitter.com/_GhostTourneys/status/445400079973625856
PayPal_General	NEUTRAL	N	N	neutral	"6$ 3v3 1nD @ 12est2 teams signed up, Tweet me for the paypalRT @RTGamers_"	http://twitter.com/_GhostTourneys/status/445402349180186624
PayPal_General	NEUTRAL	N	N	neutral	5$ 2v2 1nD for 12:30est - NOT EXTENDING! Tweet me for the paypal!1 TEAM SIGNED UPrt @RTGamers_ @QuickestRT @EonRetweet @SatelliteEsport	http://twitter.com/_GhostTourneys/status/446490045411647489
PayPal_General	NEUTRAL	N	N	neutral	5$ 3v3 1nD for 10est! SIGN UP NOW! Tweet me for the paypalRT @RTGamers_ @ArxB95	http://twitter.com/_GhostTourneys/status/446818545184161792
PayPal_General	NEUTRAL	N	N	neutral	"5$ 3v3 1nD for 10est, Tweet me for the paypal!RT @ShawnAbner"	http://twitter.com/_GhostTourneys/status/446818909509795841
PayPal_General	NEUTRAL	N	N	neutral	5$ 2v2 1nD @ 11est!2 teams signed up!@ me for the paypal!RT @RTGamers_	http://twitter.com/_GhostTourneys/status/446826631403806721
PayPal_General	NEUTRAL	N	N	neutral	5$ 2v2 1nD in 40min! paypal - GhostTourneys@yahoo.com2 teams signed up!RT & TAG YOUR DUOOOOOOOOOOO@RTGamers_	http://twitter.com/_GhostTourneys/status/446831570461020160
PayPal_General	NEUTRAL	N	N	neutral	RT @CrimsonTournies: 3$ 2v2 1nD @ 6:45 ! LETS GET 10+ TEAMS!!!@ me for the paypal!RT @RTGamers_ @JRazeDePhenom	http://twitter.com/_GhostTourneys/status/447492244124086272
PayPal_General	NEUTRAL	N	N	neutral	RT @CoDG_AM_Tournys: 5$ 3v3 1nD STARTS @ 9est @ me for my paypal RT RT RT!!! @ShawnAbner	http://twitter.com/_GhostTourneys/status/448249631625850880
PayPal_General	NEUTRAL	N	N	neutral	"RT @CoDG_AM_Tournys: 5$ 3v3 1nD for 9est @ me for my paypal, RT RT RT!!! @RTGamers_ @vQRetweets @QuickestRT 1 team signed up"	http://twitter.com/_GhostTourneys/status/448251134780518400
PayPal_General	NEUTRAL	N	N	neutral	6$ 3v3 1nD @ 9:30est! @ me for the paypal RT RT RT! @iNS_Benzii @TTinyy_ @RTGamers_2 teams signed up!	http://twitter.com/_GhostTourneys/status/448260236248227841
PayPal_General	NEUTRAL	N	N	neutral	6$ 3v3 1nD @ 9:30est!paypal - ghosttourneys@yahoo.com2 teams signed up!RT @Trruthh_ @Cali_Gamers	http://twitter.com/_GhostTourneys/status/448261533148000256
PayPal_General	NEUTRAL	N	N	neutral	6$ 3v3 1nD @ 9:30est! @ me for the paypal RT RT RT! @TTinyy_ @RTGamers_ 2 teams signed up!	http://twitter.com/_GhostTourneys/status/448261861830426625
PayPal_General	NEUTRAL	N	N	neutral	6$ 3v3 1nD STARTS @ 9:30est! paypal - ghosttourneys@yahoo.com 2 teams signed up! RT @Trruthh_ @Cali_Gamers	http://twitter.com/_GhostTourneys/status/448263469863665664
PayPal_General	NEUTRAL	N	N	neutral	6$ 3v3 1nD @ 9:30est! STARTS IN 20MIN!!!!!!!!!!!!!!!paypal - ghosttourneys@yahoo.com 3 teams signed up! RT @Trruthh_ @Cali_Gamers	http://twitter.com/_GhostTourneys/status/448265080929415168
PayPal_General	NEUTRAL	N	N	neutral	6$ 3v3 1nD EXTENDING TILL 940est@ me for the paypal!3 teams signed up! NEED 2 MORE TEAMS! RT @Trruthh_ @Cali_Gamers @RTGamers_	http://twitter.com/_GhostTourneys/status/448267357668909058
PayPal_General	NEUTRAL	N	N	neutral	6$ 3v3 1nD EXTENDING TILL 940est @ me for the paypal! 3 teams signed up! NEED 2 MORE TEAMS!  RT @Trruthh_ @Cali_Gamers @RTGamers_	http://twitter.com/_GhostTourneys/status/448270081244401665
PayPal_General	NEUTRAL	N	N	neutral	6$ 3v3 1nD @ 945est @ me for the paypal! 3 teams signed up! NEED 2 MORE TEAMS!  RT @Trruthh_ @Cali_Gamers @RTGamers_	http://twitter.com/_GhostTourneys/status/448271220425777152
PayPal_General	NEUTRAL	N	N	neutral	5$ 2v2 1nD @ 10:30est! SIGN UP NOW NOT LATER PLS@ me for my paypal & RT THIS TWEEET!@Cali_Gamers @RTGamers_ @vQRetweets	http://twitter.com/_GhostTourneys/status/448273145087025152
PayPal_General	NEUTRAL	N	N	neutral	5$ 2v2 1nD @ 10:40est! SIGN UP NOW NOT LATER PLS @ me for my paypal & RT THIS TWEEET! @Cali_Gamers @RTGamers_ @vQRetweets 2 teams in it	http://twitter.com/_GhostTourneys/status/448278988406804480
PayPal_General	NEUTRAL	N	N	neutral	5$ 2v2 1nD @ 10:40est! SIGN UP NOW NOT LATER PLS  @ me for my paypal & RT THIS TWEEET! @Cali_Gamers @RTGamers_ @vQRetweets   3 teams in it	http://twitter.com/_GhostTourneys/status/448280541670805504
PayPal_General	NEUTRAL	N	N	neutral	5$ 2v2 1nD @ 10:45est! @ me for my paypal & RT THIS TWEEET! @Cali_Gamers @RTGamers_ @vQRetweets    3 teams in it SIGN UP NOW!	http://twitter.com/_GhostTourneys/status/448281796967284736
PayPal_General	NEUTRAL	N	N	neutral	@USA_Tournies we won paypal is ghosttourneys@yahoo.com	http://twitter.com/_GhostTourneys/status/448314377842614273
PayPal_General	NEUTRAL	N	N	neutral	RT @ReflexTourney: 2v2 1nD  $4entry  starts at 6+ teams PayPal in BIO  GT's in payment	http://twitter.com/_GhostTourneys/status/448324454028812288
PayPal_General	NEUTRAL	N	N	neutral	"8$ 3v3 bo3 STARTS in 30min, @ me for the paypal3 teams signed upRT!!!!!!! @GBYouuHaLL"	http://twitter.com/_GhostTourneys/status/448626377818775552
PayPal_General	NEUTRAL	N	N	neutral	"8$ 3v3 bo3 STARTS in 20min, @ me for the paypal 4 teams signed up RT!!!!!!! @GBYouuHaLL MIGHT EXTEND TILL :45 to get more teams"	http://twitter.com/_GhostTourneys/status/448627883745886208
PayPal_General	NEUTRAL	N	N	neutral	5$ 3v3 1nD STARTS IN 45min@ me for the paypal & RT if your signing upIF WE GET 10+ TEAM IT'LL BE 100% PAYOUT!RT@RTGamers_ @vQRetweets	http://twitter.com/_GhostTourneys/status/449017709942951937
PayPal_General	NEUTRAL	N	N	neutral	(X1 & 360)5$ 3v3 1nD in 40min PAYPAL IS IN BIO *COPY & PASTE IT @RTGamers_ @vQRetweets  3 teams in it for the 360 2 teams in it for the X1	http://twitter.com/_GhostTourneys/status/449022940705595392
PayPal_General	NEUTRAL	N	N	neutral	(X1 & 360)5$ 3v3 1nD in 25min PAYPAL IS IN BIO *COPY & PASTE IT @RTGamers_ @vQRetweets  3 teams in it for the 360  3 teams in it for the X1	http://twitter.com/_GhostTourneys/status/449027141313646592
PayPal_General	NEGATIVE	N	N	neutral	omg my paypal just got limited again... EVERYONE THAT PAID FOR THE X1 or 360 3v3 1nD DISPUTE THE PAYMENT NOW SO I CAN REFUND YOU SORRY! :(	http://twitter.com/_GhostTourneys/status/449041549221847040
PayPal_General	NEUTRAL	N	N	neutral	"@VeloComuhdy if i fruaded i wud of deleted my twitter obvi, i just got a call saying someone is trying to hack my paypal"	http://twitter.com/_GhostTourneys/status/449041998511497217
PayPal_General	NEUTRAL	N	N	neutral	"@GB_MaKo if i fruaded i wud of deleted my twitter obvi, i just got a call saying someone is trying to hack my paypal"	http://twitter.com/_GhostTourneys/status/449042038906830848
PayPal_General	NEUTRAL	N	N	neutral	RT @iCollectNudes: IF SEAHAWKS LOSE ILL PAYPAL EVERYONE THAT RETWEETS THIS $50 NOT PLAYIN B http://t.co/Ijan2IAxid	http://twitter.com/_Gift2the_90z/status/430144384995041280
PayPal_General	NEUTRAL	N	N	neutral	Who doesn't know what PayPal is. Like really????????!!!!!!!?	http://twitter.com/_GiGi323/status/436995397740158977
PayPal_General	NEGATIVE	N	Y	negative	I actually have a problem with online shopping since I got a paypal account.  1 click and my money's gone _Ÿ˜ê_Ÿ˜ê	http://twitter.com/_ginax/status/433604517343793152
PayPal_General	NEUTRAL	N	N	neutral	RT @iCollectNudes: IF SEAHAWKS LOSE ILL PAYPAL EVERYONE THAT RETWEETS THIS $50 NOT PLAYIN B http://t.co/Ijan2IAxid	http://twitter.com/_GingerBreadBoy/status/430136936519729152
PayPal_General	POSITIVE	N	N	neutral	RT @NickHamelinMLB: If you like Baseball Cards check out this For Sale & Trade video! RTs are appreciated! I will have PayPal on Monday httâ€_	http://twitter.com/_GiNgErz_SnApPz/status/440002930788143105
PayPal_General	NEUTRAL	N	Y	negative	Paypal merchant buttons refusing to work - aargh!	http://twitter.com/_GinnyCarter/status/444450323122647040
Google_Wallet	POSITIVE				@argvK :D How about Google Wallet forced down our throats like the whole Youtube-G+ thing?	http://twitter.com/_girishenoy/status/445244760840630272
PayPal_General	NEUTRAL	N	Y	negative	i need to deactivate my paypal account.	http://twitter.com/_girlDom/status/433748206204518400
PayPal_General	POSITIVE	N	N	neutral	RT @AVIATEB1A4: {â™¥} #B1A4's 3rd anniversary project [B1A4 FOREST] eng notice: http://t.co/8zgkbWTnBn [paypal acc: b1a4forest@gmail.com] (viâ€_	http://twitter.com/_gise960417/status/445761271921516545
PayPal_General	NEUTRAL	N	N	neutral	RT @1YoungTrey: I Need Some More Money In My @PayPal Account . . .	http://twitter.com/_GIZZOJACKPOT/status/444257724948561920
PayPal_General	NEUTRAL	N	N	neutral	@ThomasB_lll Paypal it to me so I know it's real. _Ÿ˜‚	http://twitter.com/_GlamorlushLife/status/438884097700528129
PayPal_General	POSITIVE	N	Y	negative	@IgnoreAllLaws Lmfao now I gotta make a paypal and shit	http://twitter.com/_glogurl/status/435274678815297537
